datetime;N;NE;S;SECO;SIN
2024-01-01 00:30:00;6543.3926;11438.925;9565.011;34999.273;62546.6016
2024-01-01 01:00:00;6551.2544;11553.903;9686.818;35000.56;62792.53539999999
2024-01-01 01:30:00;6599.096;11672.29;9703.138;34979.176;62953.7
2024-01-01 02:00:00;6647.7812;11748.536;9629.959;34987.25;63013.5262
2024-01-01 02:30:00;6709.93;11834.165;9490.616;34801.312;62836.023
2024-01-01 03:00:00;6755.657;11835.03;9304.915;34576.33;62471.932
2024-01-01 03:30:00;6764.762;11859.617;9142.077;34246.832;62013.288
2024-01-01 04:00:00;6767.6113;11825.426;9011.223;33861.83;61466.0903
2024-01-01 04:30:00;6768.601;11774.624;8939.411;33500.51;60983.146
2024-01-01 05:00:00;6764.464;11636.369;8893.268;33376.617;60670.71799999999
2024-01-01 05:30:00;6740.389;11264.387;8762.605;33068.355;59835.736000000004
2024-01-01 06:00:00;6689.879;10874.582;8270.937;32021.873;57857.271
2024-01-01 06:30:00;6542.9805;10750.749;8296.704;31597.037;57187.470499999996
2024-01-01 07:00:00;6395.5205;10659.692;8434.884;31387.494;56877.5905
2024-01-01 07:30:00;6299.69;10533.044;8595.237;31324.758;56752.729
2024-01-01 08:00:00;6072.3726;10499.285;8635.108;31323.13;56529.8956
2024-01-01 08:30:00;6126.133;10430.931;8671.011;31619.951;56848.026
2024-01-01 09:00:00;6175.6777;10294.888;8762.392;31935.912;57168.869699999996
2024-01-01 09:30:00;6157.007;10219.275;8976.006;32469.1;57821.388
2024-01-01 10:00:00;6112.9106;10180.347;9222.58;32818.336;58334.1736
2024-01-01 10:30:00;6149.915;10315.814;9495.859;33305.816;59267.403999999995
2024-01-01 11:00:00;6120.0225;10330.784;9701.924;33601.316;59754.0465
2024-01-01 11:30:00;6114.024;10235.21;9940.561;33912.824;60202.619
2024-01-01 12:00:00;6093.6;10232.682;10018.826;34137.957;60483.065
2024-01-01 12:30:00;6017.234;10212.383;9997.738;34435.016;60662.371
2024-01-01 13:00:00;6024.778;10271.047;9940.38;34444.195;60680.4
2024-01-01 13:30:00;6060.3516;10270.438;9930.182;34067.23;60328.2016
2024-01-01 14:00:00;6121.757;10239.668;9946.973;33696.676;60005.074
2024-01-01 14:30:00;6198.698;10266.471;10032.467;33649.613;60147.248999999996
2024-01-01 15:00:00;6285.7295;10307.416;10063.814;33560.234;60217.193499999994
2024-01-01 15:30:00;6392.613;10316.585;10160.186;33535.14;60404.524
2024-01-01 16:00:00;6429.1157;10259.421;10195.18;33730.258;60613.974700000006
2024-01-01 16:30:00;6448.6895;10280.389;10366.703;34189.473;61285.254499999995
2024-01-01 17:00:00;6449.4614;10430.383;10585.776;34838.22;62303.8404
2024-01-01 17:30:00;6421.2905;10544.568;10803.918;35314.695;63084.4715
2024-01-01 18:00:00;6418.9805;10898.443;10974.672;36012.68;64304.775499999996
2024-01-01 18:30:00;6511.34;11624.72;11103.064;36777.54;66016.66399999999
2024-01-01 19:00:00;6757.006;12092.021;11321.089;38237.484;68407.6
2024-01-01 19:30:00;6923.0464;12222.883;11660.318;40358.645;71164.8924
2024-01-01 20:00:00;7019.6904;12271.007;12463.013;41521.54;73275.2504
2024-01-01 20:30:00;7097.9375;12285.152;12843.367;41653.906;73880.3625
2024-01-01 21:00:00;7188.7544;12384.86;12798.371;41607.293;73979.2784
2024-01-01 21:30:00;7280.8403;12525.523;12836.163;41280.676;73923.2023
2024-01-01 22:00:00;7413.6963;12659.661;12721.2;40808.383;73602.9403
2024-01-01 22:30:00;7482.6055;12729.783;12522.715;40243.55;72978.6535
2024-01-01 23:00:00;7531.7812;12682.779;12447.273;39907.367;72569.20019999999
2024-01-01 23:30:00;7539.174;12535.353;12017.035;38579.336;70670.898
2024-01-02 00:00:00;7512.5645;12412.933;11668.984;37694.293;69288.7745
2024-01-02 00:30:00;7494.265;12243.178;11357.717;36969.414;68064.574
2024-01-02 01:00:00;7440.2266;12075.468;10972.455;36074.566;66562.7156
2024-01-02 01:30:00;7373.3433;11915.391;10583.968;35252.918;65125.620299999995
2024-01-02 02:00:00;7348.206;11797.52;10358.285;34619.914;64123.925
2024-01-02 02:30:00;7278.8174;11695.016;10225.7295;34063.152;63262.7149
2024-01-02 03:00:00;7224.07;11583.296;10121.477;33706.625;62635.468
2024-01-02 03:30:00;7165.482;11488.055;10053.863;33444.754;62152.154
2024-01-02 04:00:00;7110.699;11403.487;9965.356;33355.184;61834.725999999995
2024-01-02 04:30:00;7063.964;11371.999;9934.88;33459.703;61830.546
2024-01-02 05:00:00;7030.763;11342.969;9918.355;33511.832;61803.919
2024-01-02 05:30:00;6961.48;10967.275;10004.616;33680.883;61614.254
2024-01-02 06:00:00;6888.895;10585.799;9871.532;33534.67;60880.896
2024-01-02 06:30:00;6729.0464;10618.214;10207.7;34299.14;61854.100399999996
2024-01-02 07:00:00;6607.7173;10683.304;10641.214;35023.727;62955.9623
2024-01-02 07:30:00;6545.9263;10977.559;11250.352;36531.777;65305.6143
2024-01-02 08:00:00;6617.119;11374.355;11791.345;37810.67;67593.489
2024-01-02 08:30:00;6746.4106;11800.567;12262.898;39295.168;70105.0436
2024-01-02 09:00:00;6669.3906;12129.912;12678.854;40412.61;71890.7666
2024-01-02 09:30:00;6851.091;12261.805;13078.928;41228.19;73420.014
2024-01-02 10:00:00;7046.119;12429.701;13390.271;41988.535;74854.626
2024-01-02 10:30:00;7143.4126;12546.563;13627.678;42695.12;76012.7736
2024-01-02 11:00:00;7175.22;12589.627;13914.35;43143.875;76823.072
2024-01-02 11:30:00;7154.9814;12629.788;14232.639;43085.137;77102.5454
2024-01-02 12:00:00;7136.0884;12613.647;14381.065;43108.152;77238.95240000001
2024-01-02 12:30:00;7078.8906;12371.139;14066.809;43073.04;76589.8786
2024-01-02 13:00:00;7011.776;12252.648;13927.793;43543.535;76735.75200000001
2024-01-02 13:30:00;7047.576;12451.701;13994.176;44418.277;77911.73
2024-01-02 14:00:00;7158.768;12604.59;14188.449;45068.086;79019.89300000001
2024-01-02 14:30:00;7330.057;12734.734;14446.994;45578.434;80090.21900000001
2024-01-02 15:00:00;7489.065;12961.222;14600.868;45732.457;80783.612
2024-01-02 15:30:00;7534.472;12973.912;14534.63;45976.957;81019.97099999999
2024-01-02 16:00:00;7482.3506;13023.037;14407.117;46207.67;81120.1746
2024-01-02 16:30:00;7457.0957;12988.024;14228.42;46646.605;81320.1447
2024-01-02 17:00:00;7365.7954;12989.889;14121.436;46570.973;81048.0934
2024-01-02 17:30:00;7214.6797;12665.673;13859.965;45469.22;79209.5377
2024-01-02 18:00:00;7048.7866;12531.201;13566.56;45037.383;78183.93059999999
2024-01-02 18:30:00;6859.198;12818.991;13170.499;44473.027;77321.715
2024-01-02 19:00:00;7027.116;13128.669;13165.726;45561.355;78882.86600000001
2024-01-02 19:30:00;7079.715;13247.517;13372.474;46976.89;80676.59599999999
2024-01-02 20:00:00;7235.947;13254.69;13992.5625;47574.402;82057.6015
2024-01-02 20:30:00;7307.4116;13233.163;14163.97;47587.242;82291.78659999999
2024-01-02 21:00:00;7371.715;13396.126;14038.921;47570.742;82377.504
2024-01-02 21:30:00;7436.8467;13615.059;13964.036;47306.684;82322.6257
2024-01-02 22:00:00;7534.473;13748.455;13746.946;46529.89;81559.764
2024-01-02 22:30:00;7580.156;13745.497;13443.149;45638.62;80407.42199999999
2024-01-02 23:00:00;7626.4346;13703.6455;13187.319;44979.812;79497.21109999999
2024-01-02 23:30:00;7629.3345;13574.313;12716.311;43603.727;77523.68549999999
2024-01-03 00:00:00;7585.6885;13486.5205;12283.992;42600.06;75956.261
2024-01-03 00:30:00;7542.597;13352.091;11892.495;41535.07;74322.253
2024-01-03 01:00:00;7499.239;13175.285;11552.943;40585.55;72813.01699999999
2024-01-03 01:30:00;7407.207;12963.372;11249.938;39599.26;71219.777
2024-01-03 02:00:00;7348.7007;12860.818;10984.572;38851.348;70045.4387
2024-01-03 02:30:00;7280.822;12677.865;10759.296;38270.953;68988.936
2024-01-03 03:00:00;7204.5107;12538.089;10530.365;37793.793;68066.75769999999
2024-01-03 03:30:00;7162.5366;12390.19;10446.934;37419.902;67419.5626
2024-01-03 04:00:00;7101.8076;12282.423;10368.48;37185.1;66937.8106
2024-01-03 04:30:00;7055.4473;12195.632;10340.088;37190.47;66781.6373
2024-01-03 05:00:00;6998.1274;12097.603;10359.405;37276.54;66731.67540000001
2024-01-03 05:30:00;6944.9707;11723.514;10547.338;37396.367;66612.1897
2024-01-03 06:00:00;6888.048;11308.86;10446.144;37211.945;65854.997
2024-01-03 06:30:00;6655.8477;11239.762;10841.695;37814.12;66551.4247
2024-01-03 07:00:00;6525.975;11424.08;11307.718;38589.25;67847.023
2024-01-03 07:30:00;6515.8745;11742.226;12067.264;40172.26;70497.6245
2024-01-03 08:00:00;6584.1416;12120.689;12655.883;41503.203;72863.9166
2024-01-03 08:30:00;6754.386;12630.993;13187.253;42983.734;75556.366
2024-01-03 09:00:00;6849.1826;12867.719;13445.199;43998.227;77160.32759999999
2024-01-03 09:30:00;6942.604;13109.816;13575.011;44813.383;78440.81400000001
2024-01-03 10:00:00;7009.4556;13292.016;13749.8545;45433.074;79484.4001
2024-01-03 10:30:00;7091.7944;13271.752;13996.781;45876.18;80236.5074
2024-01-03 11:00:00;7218.6504;13340.608;14318.905;46262.105;81140.2684
2024-01-03 11:30:00;7206.5938;13326.517;14577.521;46601.05;81711.6818
2024-01-03 12:00:00;7110.4883;13280.327;14579.336;46705.113;81675.2643
2024-01-03 12:30:00;7056.358;12936.101;14206.937;46848.15;81047.546
2024-01-03 13:00:00;7085.2354;12818.846;14174.731;47122.86;81201.6724
2024-01-03 13:30:00;7235.69;12979.217;14510.088;47605.895;82330.88999999998
2024-01-03 14:00:00;7394.0366;13213.261;14805.8545;48141.426;83554.5781
2024-01-03 14:30:00;7613.8784;13437.611;14939.756;48458.258;84449.5034
2024-01-03 15:00:00;7722.0444;13582.189;14887.978;48770.414;84962.62539999999
2024-01-03 15:30:00;7725.232;13583.953;14837.747;49306.477;85453.409
2024-01-03 16:00:00;7661.614;13645.962;14765.736;49517.5;85590.812
2024-01-03 16:30:00;7587.293;13603.039;14815.502;49307.406;85313.24
2024-01-03 17:00:00;7555.059;13479.129;14853.701;48785.098;84672.987
2024-01-03 17:30:00;7385.366;12889.296;14714.925;47637.406;82626.993
2024-01-03 18:00:00;7220.312;12734.941;14449.814;46853.758;81258.82500000001
2024-01-03 18:30:00;6975.629;13217.997;13913.358;46322.492;80429.476
2024-01-03 19:00:00;7148.4653;13594.969;14049.695;47276.125;82069.2543
2024-01-03 19:30:00;7234.8545;13625.177;14183.659;48258.594;83302.2845
2024-01-03 20:00:00;7264.759;13612.745;14850.145;48797.64;84525.289
2024-01-03 20:30:00;7052.2524;13565.852;15066.641;48719.4;84404.14540000001
2024-01-03 21:00:00;7105.69;13752.35;14900.441;48553.508;84311.989
2024-01-03 21:30:00;7170.614;14047.407;14838.288;48035.92;84092.22899999999
2024-01-03 22:00:00;7288.4985;14189.301;14665.367;47248.6;83391.7665
2024-01-03 22:30:00;7326.7915;14190.641;14469.034;46309.38;82295.84649999999
2024-01-03 23:00:00;7726.759;14172.599;14118.229;45424.21;81441.79699999999
2024-01-03 23:30:00;7798.5005;14020.827;13565.709;44282.38;79667.41649999999
2024-01-04 00:00:00;7690.8105;13900.499;13048.608;43192.97;77832.8875
2024-01-04 00:30:00;7716.497;13667.52;12554.006;42098.492;76036.515
2024-01-04 01:00:00;7658.5557;13487.877;12113.224;40943.406;74203.06270000001
2024-01-04 01:30:00;7443.3193;13372.948;11758.758;40051.73;72626.7553
2024-01-04 02:00:00;7367.932;13191.052;11488.035;39303.11;71350.129
2024-01-04 02:30:00;7262.8765;13037.985;11240.331;38497.33;70038.52249999999
2024-01-04 03:00:00;7189.4116;12941.146;11064.954;38134.49;69330.00159999999
2024-01-04 03:30:00;7229.2534;12833.91;10959.913;37883.184;68906.2604
2024-01-04 04:00:00;7155.471;12698.253;10880.402;37543.89;68278.016
2024-01-04 04:30:00;7098.116;12605.737;10848.045;37647.41;68199.308
2024-01-04 05:00:00;7058.0835;12527.013;10873.029;37751.984;68210.10949999999
2024-01-04 05:30:00;7016.002;12105.096;10987.782;38092.883;68201.763
2024-01-04 06:00:00;6956.422;11630.962;10879.558;37687.664;67154.606
2024-01-04 06:30:00;6757.7324;11594.635;11235.728;38360.02;67948.1154
2024-01-04 07:00:00;6583.778;11735.373;11682.434;38945.824;68947.409
2024-01-04 07:30:00;6572.0063;12110.173;12432.861;40492.17;71607.2103
2024-01-04 08:00:00;6647.814;12497.171;13050.218;41733.03;73928.23300000001
2024-01-04 08:30:00;6779.525;12995.608;13619.5625;42795.57;76190.26550000001
2024-01-04 09:00:00;6887.5234;13148.115;13912.336;43598.39;77546.36439999999
2024-01-04 09:30:00;6988.918;13157.039;14142.483;44248.13;78536.57
2024-01-04 10:00:00;7083.3477;13287.95;14280.622;44583.195;79235.1147
2024-01-04 10:30:00;7151.01;13530.618;14636.308;44930.39;80248.326
2024-01-04 11:00:00;7147.1016;13714.742;15064.611;45287.758;81214.2126
2024-01-04 11:30:00;7231.0664;13598.907;15323.926;45380.242;81534.1414
2024-01-04 12:00:00;7285.588;13508.424;15266.592;45693.875;81754.479
2024-01-04 12:30:00;7203.7363;13365.877;14755.498;45982.43;81307.54130000001
2024-01-04 13:00:00;7239.9;13419.943;14777.001;46362.695;81799.53899999999
2024-01-04 13:30:00;7379.5005;13554.028;15218.546;46711.324;82863.39850000001
2024-01-04 14:00:00;7530.9355;13809.307;15725.6455;47151.375;84217.263
2024-01-04 14:30:00;7720.7725;13976.477;15808.888;47747.492;85253.62950000001
2024-01-04 15:00:00;7817.834;14103.002;15709.349;48034.438;85664.62299999999
2024-01-04 15:30:00;7820.6406;13921.642;15527.084;48063.152;85332.51860000001
2024-01-04 16:00:00;7794.5986;13905.819;15453.455;48126.438;85280.3106
2024-01-04 16:30:00;7712.356;13893.801;15371.964;48173.344;85151.465
2024-01-04 17:00:00;7607.6963;13815.913;15386.085;47793.0;84602.6943
2024-01-04 17:30:00;7364.9756;13283.277;15162.862;46733.53;82544.6446
2024-01-04 18:00:00;7259.802;13108.414;14803.058;46107.504;81278.778
2024-01-04 18:30:00;7101.1133;13539.122;14283.399;45648.766;80572.40030000001
2024-01-04 19:00:00;7227.2173;13936.607;14321.565;46739.69;82225.07930000001
2024-01-04 19:30:00;7326.846;13970.142;14420.659;48063.75;83781.397
2024-01-04 20:00:00;7440.9414;13928.165;15110.314;48706.55;85185.9704
2024-01-04 20:30:00;7508.1934;13843.418;15297.149;48515.77;85164.53039999999
2024-01-04 21:00:00;7573.311;13976.596;15156.333;48443.09;85149.32999999999
2024-01-04 21:30:00;7638.8086;14211.636;15109.17;48039.965;84999.5796
2024-01-04 22:00:00;7762.6797;14399.006;14918.94;47315.207;84395.8327
2024-01-04 22:30:00;7838.3;14363.594;14603.376;46292.547;83097.81700000001
2024-01-04 23:00:00;7893.4556;14337.935;14328.227;45624.31;82183.9276
2024-01-04 23:30:00;7920.308;14220.548;13842.396;44296.797;80280.049
2024-01-05 00:00:00;7881.543;14090.627;13326.772;43020.934;78319.87599999999
2024-01-05 00:30:00;7846.1465;13911.186;12826.543;41804.04;76387.9155
2024-01-05 01:00:00;7785.1265;13735.509;12479.933;40721.473;74722.04149999999
2024-01-05 01:30:00;7697.6865;13576.717;12147.069;39721.324;73142.7965
2024-01-05 02:00:00;7628.607;13482.955;11848.908;39008.027;71968.497
2024-01-05 02:30:00;7530.3125;13305.938;11610.494;38394.785;70841.5295
2024-01-05 03:00:00;7445.009;13142.509;11384.891;37956.69;69929.099
2024-01-05 03:30:00;7364.2686;13001.538;11231.21;37565.168;69162.1846
2024-01-05 04:00:00;7290.152;12889.5205;11095.604;37321.543;68596.8195
2024-01-05 04:30:00;7245.973;12834.15;11061.864;37213.266;68355.253
2024-01-05 05:00:00;7188.4126;12758.236;11070.524;37439.363;68456.5356
2024-01-05 05:30:00;7139.2837;12363.968;11203.97;37596.15;68303.3717
2024-01-05 06:00:00;7029.351;11855.198;11047.356;37317.156;67249.061
2024-01-05 06:30:00;6752.587;11757.586;11428.745;38027.176;67966.094
2024-01-05 07:00:00;6610.172;11835.096;11841.597;38876.453;69163.318
2024-01-05 07:30:00;6679.034;12251.909;12676.3;40656.824;72264.067
2024-01-05 08:00:00;6787.906;12747.771;13261.202;42088.625;74885.504
2024-01-05 08:30:00;6993.422;13262.846;13831.289;43477.68;77565.237
2024-01-05 09:00:00;7125.987;13548.574;14120.655;44264.69;79059.906
2024-01-05 09:30:00;7222.5435;13744.79;14355.005;44961.766;80284.1045
2024-01-05 10:00:00;7305.2153;13953.103;14565.718;45700.58;81524.6163
2024-01-05 10:30:00;7328.043;14120.781;14809.637;46609.977;82868.438
2024-01-05 11:00:00;7332.335;14238.656;15059.838;47109.4;83740.22899999999
2024-01-05 11:30:00;7359.578;14218.301;15243.424;47510.75;84332.053
2024-01-05 12:00:00;7320.495;14204.35;15288.175;47838.72;84651.74
2024-01-05 12:30:00;7332.217;13912.189;15130.82;47647.387;84022.613
2024-01-05 13:00:00;7327.424;13769.855;15226.959;47619.355;83943.593
2024-01-05 13:30:00;7399.0317;14014.513;15553.055;48495.49;85462.0897
2024-01-05 14:00:00;7438.535;14241.354;15937.471;48971.47;86588.83
2024-01-05 14:30:00;7529.421;14335.16;16188.882;49308.965;87362.42799999999
2024-01-05 15:00:00;7547.5923;14456.68;16131.361;49502.656;87638.2893
2024-01-05 15:30:00;7591.8545;14376.602;16019.552;49485.37;87473.37849999999
2024-01-05 16:00:00;7463.083;14324.248;15859.295;49285.93;86932.556
2024-01-05 16:30:00;7396.2627;14141.983;15729.057;48829.53;86096.8327
2024-01-05 17:00:00;7406.2607;13898.639;15599.738;48393.72;85298.3577
2024-01-05 17:30:00;7303.36;13332.695;15358.281;47270.348;83264.68400000001
2024-01-05 18:00:00;7094.2686;13238.185;15013.359;46750.586;82096.39860000001
2024-01-05 18:30:00;6945.5845;13804.467;14408.14;46120.81;81279.0015
2024-01-05 19:00:00;7096.2812;14243.784;14412.148;46808.258;82560.4712
2024-01-05 19:30:00;7149.306;14287.316;14449.698;48308.203;84194.523
2024-01-05 20:00:00;7307.974;14199.195;15082.257;48828.016;85417.44200000001
2024-01-05 20:30:00;7338.902;14123.722;15328.464;48763.79;85554.878
2024-01-05 21:00:00;7425.2837;14226.89;15137.102;48455.637;85244.9127
2024-01-05 21:30:00;7490.6704;14508.438;15067.23;48069.44;85135.77840000001
2024-01-05 22:00:00;7609.303;14684.054;14979.175;47278.32;84550.852
2024-01-05 22:30:00;7649.5366;14634.68;14636.935;46356.027;83277.1786
2024-01-05 23:00:00;7675.188;14581.081;14462.939;45856.45;82575.658
2024-01-05 23:30:00;7715.427;14458.095;14043.311;44652.113;80868.946
2024-01-06 00:00:00;7711.083;14320.682;13591.183;43581.805;79204.753
2024-01-06 00:30:00;7649.7227;14176.001;13156.076;42611.914;77593.7137
2024-01-06 01:00:00;7613.7637;14019.618;12800.716;41696.234;76130.3317
2024-01-06 01:30:00;7554.9033;13865.924;12386.361;40985.43;74792.6183
2024-01-06 02:00:00;7409.7095;13666.618;12052.6;40166.81;73295.73749999999
2024-01-06 02:30:00;7443.1597;13470.001;11730.268;39501.723;72145.1517
2024-01-06 03:00:00;7410.2944;13402.382;11485.9;38964.117;71262.69339999999
2024-01-06 03:30:00;7356.5913;13262.307;11245.688;38461.62;70326.2063
2024-01-06 04:00:00;7259.5767;13184.015;11228.616;38097.93;69770.13769999999
2024-01-06 04:30:00;7177.1646;13110.08;11151.104;37923.93;69362.27859999999
2024-01-06 05:00:00;7171.5557;13018.562;11103.451;37746.914;69040.4827
2024-01-06 05:30:00;7139.526;12592.965;11051.536;37579.203;68363.23000000001
2024-01-06 06:00:00;7030.088;11979.455;10745.126;36961.96;66716.629
2024-01-06 06:30:00;6731.697;11801.919;11002.757;36992.434;66528.807
2024-01-06 07:00:00;6511.695;11824.685;11333.136;37274.887;66944.40299999999
2024-01-06 07:30:00;6507.832;11955.178;11785.053;38013.7;68261.763
2024-01-06 08:00:00;6570.2144;12163.507;11990.376;38673.176;69397.2734
2024-01-06 08:30:00;6673.2583;12463.547;12306.513;39766.348;71209.6663
2024-01-06 09:00:00;6724.0356;12653.644;12506.8125;40521.58;72406.0721
2024-01-06 09:30:00;6805.7744;12812.99;12739.861;41357.367;73715.9924
2024-01-06 10:00:00;6846.6685;12957.164;12982.254;42166.996;74953.0825
2024-01-06 10:30:00;6861.1797;13238.113;13174.657;43002.78;76276.7297
2024-01-06 11:00:00;6850.472;13347.489;13402.491;43723.906;77324.35800000001
2024-01-06 11:30:00;6832.23;13362.619;13696.771;44134.758;78026.378
2024-01-06 12:00:00;6779.712;13365.431;13923.684;44694.766;78763.593
2024-01-06 12:30:00;6719.119;13244.44;13856.328;44674.05;78493.937
2024-01-06 13:00:00;6698.2295;13172.107;14041.034;44614.266;78525.63650000001
2024-01-06 13:30:00;6736.503;13172.391;14238.127;44383.926;78530.947
2024-01-06 14:00:00;6818.596;13122.432;14331.641;44174.523;78447.192
2024-01-06 14:30:00;6927.1567;13134.437;14378.579;43978.54;78418.7127
2024-01-06 15:00:00;6963.6523;13094.056;14326.375;43891.0;78275.0833
2024-01-06 15:30:00;6969.3296;13111.0;14276.409;44028.312;78385.05059999999
2024-01-06 16:00:00;6923.374;13127.826;14114.5625;44067.473;78233.2355
2024-01-06 16:30:00;6845.312;13165.911;13955.132;44130.92;78097.275
2024-01-06 17:00:00;6742.9175;13106.232;13985.448;44209.64;78044.2375
2024-01-06 17:30:00;6674.62;12913.451;14173.361;44312.66;78074.092
2024-01-06 18:00:00;6633.856;13019.851;14344.362;44603.35;78601.419
2024-01-06 18:30:00;6642.816;13743.344;14416.794;44742.527;79545.481
2024-01-06 19:00:00;6891.825;14196.696;14560.059;45737.758;81386.338
2024-01-06 19:30:00;7056.917;14250.558;14570.773;47412.26;83290.508
2024-01-06 20:00:00;7122.388;14200.967;15194.7295;48190.875;84708.9595
2024-01-06 20:30:00;7143.4204;14120.267;15509.433;47987.23;84760.3504
2024-01-06 21:00:00;7178.7915;14150.395;15364.839;47525.85;84219.8755
2024-01-06 21:30:00;7200.9507;14222.4;15107.257;46844.066;83374.6737
2024-01-06 22:00:00;7265.4355;14299.447;14805.337;45821.04;82191.2595
2024-01-06 22:30:00;7316.537;14142.982;14489.136;45180.605;81129.26000000001
2024-01-06 23:00:00;7350.2446;14120.13;14248.646;44681.812;80400.8326
2024-01-06 23:30:00;7370.026;14014.787;13914.665;43746.848;79046.326
2024-01-07 00:00:00;7321.3936;13855.522;13526.977;42854.223;77558.11559999999
2024-01-07 00:30:00;7243.1836;13604.977;13155.24;42071.332;76074.7326
2024-01-07 01:00:00;7266.45;13462.12;12814.699;41080.293;74623.562
2024-01-07 01:30:00;7230.941;13291.917;12471.276;40222.523;73216.657
2024-01-07 02:00:00;7188.3813;13176.583;12140.85;39508.188;72014.0023
2024-01-07 02:30:00;7134.062;13046.475;11824.223;38763.51;70768.27
2024-01-07 03:00:00;7074.854;12878.002;11635.828;38293.367;69882.051
2024-01-07 03:30:00;7032.558;12739.574;11400.7705;37648.09;68820.9925
2024-01-07 04:00:00;6978.651;12667.614;11188.248;37231.906;68066.419
2024-01-07 04:30:00;6894.658;12552.334;11061.2705;36980.2;67488.4625
2024-01-07 05:00:00;6839.5454;12372.316;10954.554;36804.57;66970.9854
2024-01-07 05:30:00;6756.5444;11941.33;10857.438;36263.523;65818.83540000001
2024-01-07 06:00:00;6650.537;11374.768;10387.32;35225.273;63637.898
2024-01-07 06:30:00;6477.7144;11150.294;10469.66;35208.844;63306.51239999999
2024-01-07 07:00:00;6266.397;11041.196;10723.775;35184.4;63215.768000000004
2024-01-07 07:30:00;6126.4766;11146.629;11095.717;35489.387;63858.2096
2024-01-07 08:00:00;6096.176;11249.82;11301.169;36078.367;64725.532
2024-01-07 08:30:00;6092.584;11272.096;11454.319;36743.668;65562.667
2024-01-07 09:00:00;6061.8047;11258.216;11533.357;37330.074;66183.4517
2024-01-07 09:30:00;6032.1807;11194.795;11737.639;37790.832;66755.4467
2024-01-07 10:00:00;6011.1445;11169.474;12008.496;38298.734;67487.8485
2024-01-07 10:30:00;6010.91;11298.885;12154.453;38805.984;68270.23199999999
2024-01-07 11:00:00;6086.5317;11371.426;12425.38;39413.242;69296.5797
2024-01-07 11:30:00;6218.4683;11427.084;12682.603;40256.516;70584.6713
2024-01-07 12:00:00;6248.0117;11545.728;12896.547;40795.355;71485.64170000001
2024-01-07 12:30:00;6179.983;11489.263;13084.881;41049.63;71803.757
2024-01-07 13:00:00;6175.076;11442.984;13352.941;41075.47;72046.471
2024-01-07 13:30:00;6211.081;11417.595;13709.504;40831.13;72169.31
2024-01-07 14:00:00;6304.1484;11434.387;13817.127;40862.7;72418.3624
2024-01-07 14:30:00;6437.4644;11491.8125;13877.011;40995.383;72801.6709
2024-01-07 15:00:00;6513.242;11586.152;13928.846;41153.758;73181.99799999999
2024-01-07 15:30:00;6505.3257;11674.249;13915.825;41483.285;73578.68470000001
2024-01-07 16:00:00;6521.0205;11714.15;13790.211;41756.46;73781.8415
2024-01-07 16:30:00;6526.7983;11801.153;13620.933;41805.926;73754.8103
2024-01-07 17:00:00;6546.059;11901.711;13591.046;42125.68;74164.496
2024-01-07 17:30:00;6550.3975;11830.294;13837.359;42583.156;74801.2065
2024-01-07 18:00:00;6567.3496;12091.26;14028.01;42988.29;75674.9096
2024-01-07 18:30:00;6641.608;12941.978;14076.99;43348.81;77009.386
2024-01-07 19:00:00;6839.76;13365.063;14096.043;44231.76;78532.626
2024-01-07 19:30:00;6950.0938;13345.883;14176.972;45600.39;80073.3388
2024-01-07 20:00:00;7040.6167;13302.054;14857.196;46726.79;81926.65669999999
2024-01-07 20:30:00;7067.709;13278.416;15263.722;46818.71;82428.557
2024-01-07 21:00:00;7139.9917;13349.107;15290.07;46798.734;82577.90269999999
2024-01-07 21:30:00;7172.267;13481.589;15279.939;46697.215;82631.01
2024-01-07 22:00:00;7248.0596;13652.447;15253.024;46528.4;82681.93059999999
2024-01-07 22:30:00;7354.1025;13762.033;15129.973;46216.785;82462.8935
2024-01-07 23:00:00;7415.2114;13804.996;14956.542;45741.957;81918.7064
2024-01-07 23:30:00;7436.9263;13655.463;14651.584;44844.156;80588.1293
2024-01-08 00:00:00;7430.958;13496.382;14205.281;43945.562;79078.18299999999
2024-01-08 00:30:00;7363.189;13262.895;13799.205;42840.85;77266.139
2024-01-08 01:00:00;7303.387;13091.681;13443.65;41828.34;75667.05799999999
2024-01-08 01:30:00;7245.264;12984.167;13127.064;40925.453;74281.948
2024-01-08 02:00:00;7194.7534;12845.864;12876.795;40111.883;73029.2954
2024-01-08 02:30:00;7094.4546;12737.6045;12667.811;39444.363;71944.2331
2024-01-08 03:00:00;7059.844;12583.838;12487.937;38967.793;71099.412
2024-01-08 03:30:00;6996.9863;12508.412;12290.332;38696.133;70491.8633
2024-01-08 04:00:00;6937.0063;12423.006;12150.137;38502.13;70012.2793
2024-01-08 04:30:00;6897.608;12333.515;12062.537;38515.086;69808.746
2024-01-08 05:00:00;6850.8115;12315.371;12020.629;38543.617;69730.4285
2024-01-08 05:30:00;6851.496;11936.1875;12113.505;38841.633;69742.82149999999
2024-01-08 06:00:00;6776.4624;11535.919;12009.444;38677.055;68998.8804
2024-01-08 06:30:00;6562.1294;11563.593;12475.757;39821.707;70423.1864
2024-01-08 07:00:00;6396.774;11687.889;13185.42;40626.527;71896.61
2024-01-08 07:30:00;6417.149;12143.899;14167.388;42957.23;75685.666
