datetime;N;NE;S;SECO;SIN
2024-01-01 00:30:00;6857.468;13331.854;10457.945;36734.844;67382.111
2024-01-01 01:00:00;6902.5513;13321.628;10450.764;36748.707;67423.65030000001
2024-01-01 01:30:00;6951.9844;13158.06;10433.548;36642.367;67185.95939999999
2024-01-01 02:00:00;7011.427;13040.97;10345.272;36535.164;66932.833
2024-01-01 02:30:00;7067.8335;12951.42;10206.3955;36407.05;66632.699
2024-01-01 03:00:00;7104.013;12868.07;10059.611;36098.906;66130.6
2024-01-01 03:30:00;7121.9985;12787.067;9897.897;35685.285;65492.2475
2024-01-01 04:00:00;7117.3193;12723.442;9740.366;35227.617;64808.7443
2024-01-01 04:30:00;7097.6816;12648.816;9613.073;34805.613;64165.183600000004
2024-01-01 05:00:00;7067.9526;12409.411;9497.53;34249.684;63224.577600000004
2024-01-01 05:30:00;7034.5605;11984.656;9332.184;33305.945;61657.3455
2024-01-01 06:00:00;6887.3506;11538.498;8897.243;32403.953;59727.0446
2024-01-01 06:30:00;6705.4707;11222.821;9038.524;32171.93;59138.7457
2024-01-01 07:00:00;6611.8555;11109.22;9205.327;32208.96;59135.362499999996
2024-01-01 07:30:00;6547.4814;11179.705;9414.609;32329.04;59470.835399999996
2024-01-01 08:00:00;6494.7637;11288.791;9593.271;32545.977;59922.8027
2024-01-01 08:30:00;6450.32;11286.506;9809.186;33046.086;60592.098000000005
2024-01-01 09:00:00;6386.9453;11320.493;10011.167;33537.594;61256.1993
2024-01-01 09:30:00;6354.513;11307.569;10260.2705;34192.117;62114.4695
2024-01-01 10:00:00;6367.5845;11341.525;10501.859;34900.957;63111.9255
2024-01-01 10:30:00;6341.577;11354.857;10750.29;35401.82;63848.544
2024-01-01 11:00:00;6297.1226;11397.956;10983.028;36091.26;64769.3666
2024-01-01 11:30:00;6290.329;11489.002;11316.626;36440.41;65536.367
2024-01-01 12:00:00;6276.6353;11513.622;11446.373;36687.605;65924.2353
2024-01-01 12:30:00;6326.666;11540.781;11385.308;36701.797;65954.552
2024-01-01 13:00:00;6370.8354;11548.663;11245.574;36407.523;65572.5954
2024-01-01 13:30:00;6368.4116;11528.648;11104.657;35971.62;64973.3366
2024-01-01 14:00:00;6398.1504;11517.905;10999.217;35725.305;64640.5774
2024-01-01 14:30:00;6435.096;11548.978;10844.488;35550.395;64378.956999999995
2024-01-01 15:00:00;6438.243;11586.345;10812.297;35634.168;64471.053
2024-01-01 15:30:00;6460.966;11642.6;10942.182;35804.203;64849.951
2024-01-01 16:00:00;6458.2007;11619.589;11050.531;35961.77;65090.0907
2024-01-01 16:30:00;6418.71;11591.613;11058.518;36208.55;65277.391
2024-01-01 17:00:00;6426.2163;11604.894;11002.421;36516.688;65550.2193
2024-01-01 17:30:00;6402.7163;11687.713;11030.827;36938.023;66059.2793
2024-01-01 18:00:00;6380.3535;12085.647;11047.65;37573.594;67087.2445
2024-01-01 18:30:00;6431.875;12846.098;11079.228;38373.074;68730.275
2024-01-01 19:00:00;6662.922;13303.365;11239.819;39665.97;70872.076
2024-01-01 19:30:00;6822.5083;13436.859;11566.126;41623.39;73448.8833
2024-01-01 20:00:00;6882.508;13524.713;12365.953;42544.54;75317.714
2024-01-01 20:30:00;6974.4585;13558.882;12727.953;42824.277;76085.5705
2024-01-01 21:00:00;7077.254;13669.562;12729.435;42879.49;76355.741
2024-01-01 21:30:00;7165.924;13844.155;12690.501;42730.707;76431.28700000001
2024-01-01 22:00:00;7258.55;13959.302;12573.506;42537.207;76328.565
2024-01-01 22:30:00;7362.1836;13937.519;12357.576;42070.305;75727.5836
2024-01-01 23:00:00;7437.3267;13867.802;12164.116;41625.793;75095.0377
2024-01-01 23:30:00;7453.9155;13720.196;11737.055;40739.805;73650.9715
2024-01-02 00:00:00;7405.8433;13544.283;11304.566;40089.62;72344.3123
2024-01-02 00:30:00;7146.597;13587.894;10956.507;37590.812;69281.81
2024-01-02 01:00:00;7109.34;13432.417;10634.5625;36737.586;67913.9055
2024-01-02 01:30:00;7053.204;13265.005;10363.049;36033.176;66714.43400000001
2024-01-02 02:00:00;7009.0767;13101.385;10098.716;35320.707;65529.8847
2024-01-02 02:30:00;6949.2905;12948.947;9929.309;34815.098;64642.644499999995
2024-01-02 03:00:00;6878.7427;12819.782;9779.755;34347.348;63825.6277
2024-01-02 03:30:00;6816.2344;12736.408;9671.334;34059.92;63283.8964
2024-01-02 04:00:00;6740.427;12613.216;9582.959;33903.395;62839.996999999996
2024-01-02 04:30:00;6662.818;12521.177;9550.213;33971.28;62705.488
2024-01-02 05:00:00;6631.274;12400.73;9545.212;34042.83;62620.046
2024-01-02 05:30:00;6589.433;12035.03;9477.358;33914.742;62016.562999999995
2024-01-02 06:00:00;6546.495;11603.223;9357.601;33633.51;61140.829000000005
2024-01-02 06:30:00;6351.0264;11532.348;9874.921;34538.387;62296.682400000005
2024-01-02 07:00:00;6228.868;11685.004;10314.47;35364.22;63592.562000000005
2024-01-02 07:30:00;6247.7617;12110.687;10862.311;37014.965;66235.72469999999
2024-01-02 08:00:00;6385.678;12604.212;11318.301;38562.113;68870.304
2024-01-02 08:30:00;6572.967;13088.99;11807.215;40098.848;71568.01999999999
2024-01-02 09:00:00;6753.245;13399.668;12124.445;41308.207;73585.565
2024-01-02 09:30:00;6835.7227;13601.266;12346.316;42343.723;75127.0277
2024-01-02 10:00:00;6888.0117;13795.974;12514.022;43093.49;76291.4977
2024-01-02 10:30:00;6937.3438;13968.993;12758.137;43769.934;77434.4078
2024-01-02 11:00:00;6993.8823;14116.029;13019.778;44256.965;78386.6543
2024-01-02 11:30:00;7026.7686;14159.21;13344.518;44731.184;79261.68059999999
2024-01-02 12:00:00;7109.1323;14150.972;13444.341;45011.91;79716.3553
2024-01-02 12:30:00;7096.158;13991.586;13187.883;45307.176;79582.803
2024-01-02 13:00:00;7182.012;13974.22;13073.169;45670.04;79899.44099999999
2024-01-02 13:30:00;7323.1206;14182.985;13152.053;45993.6;80651.7586
2024-01-02 14:00:00;7472.288;14425.033;13330.384;46285.254;81512.959
2024-01-02 14:30:00;7552.0225;14641.327;13325.989;46432.637;81951.9755
2024-01-02 15:00:00;7628.0034;14773.31;13295.037;46272.363;81968.7134
2024-01-02 15:30:00;7605.872;14772.067;13247.966;46196.312;81822.217
2024-01-02 16:00:00;7522.4473;14708.65;13247.986;46141.16;81620.2433
2024-01-02 16:30:00;7392.287;14587.968;13260.753;46036.66;81277.668
2024-01-02 17:00:00;7295.6494;14300.649;13354.858;45617.8;80568.9564
2024-01-02 17:30:00;7153.583;13729.731;13409.21;44543.54;78836.064
2024-01-02 18:00:00;7077.4126;13653.774;13276.18;43958.375;77965.74160000001
2024-01-02 18:30:00;6911.1123;13890.876;12806.803;43611.12;77219.9113
2024-01-02 19:00:00;7042.9463;14124.954;12793.891;44596.043;78557.83429999999
2024-01-02 19:30:00;7146.1714;14169.389;12974.202;46122.49;80412.2524
2024-01-02 20:00:00;7257.3906;14136.596;13740.114;46774.016;81908.11660000001
2024-01-02 20:30:00;7321.7954;14139.951;14041.422;46757.22;82260.3884
2024-01-02 21:00:00;7382.313;14284.081;13913.753;46475.203;82055.35
2024-01-02 21:30:00;7483.7666;14583.478;13803.117;46115.504;81985.86559999999
2024-01-02 22:00:00;7636.788;14851.455;13676.562;45560.13;81724.935
2024-01-02 22:30:00;7720.6846;14892.826;13403.762;44546.45;80563.7226
2024-01-02 23:00:00;7770.134;14831.908;13115.397;43736.94;79454.379
2024-01-02 23:30:00;7736.3477;14634.308;12608.45;42436.242;77415.3477
2024-01-03 00:00:00;7715.378;14370.95;12145.844;41595.746;75827.918
2024-01-03 00:30:00;7761.54;13564.608;12420.973;39572.58;73319.701
2024-01-03 01:00:00;7692.8276;13353.019;12117.823;38652.66;71816.3296
2024-01-03 01:30:00;7631.1475;13171.494;11789.081;37897.44;70489.1625
2024-01-03 02:00:00;7547.1484;13005.128;11511.794;37188.535;69252.6054
2024-01-03 02:30:00;7461.763;12858.6875;11306.404;36586.6;68213.45449999999
2024-01-03 03:00:00;7368.1675;12731.611;11121.967;36088.055;67309.8005
2024-01-03 03:30:00;7282.592;12626.412;10975.227;35735.098;66619.329
2024-01-03 04:00:00;7198.334;12555.05;10880.622;35419.613;66053.61899999999
2024-01-03 04:30:00;7136.0454;12496.369;10867.408;35362.176;65861.9984
2024-01-03 05:00:00;7095.0044;12341.31;10842.771;35328.51;65607.5954
2024-01-03 05:30:00;7031.9116;11992.248;10789.927;35327.914;65142.0006
2024-01-03 06:00:00;6911.7134;11649.711;10765.343;34962.35;64289.1174
2024-01-03 06:30:00;6754.1157;11560.213;11110.336;35809.938;65234.6027
2024-01-03 07:00:00;6620.111;11678.167;11582.727;36635.08;66516.08499999999
2024-01-03 07:30:00;6629.673;12024.15;12231.161;38232.656;69117.64
2024-01-03 08:00:00;6750.5386;12473.373;12760.982;39692.105;71676.9986
2024-01-03 08:30:00;6934.871;12883.769;13318.371;41242.184;74379.195
2024-01-03 09:00:00;7088.3125;13162.846;13593.804;42350.05;76195.0125
2024-01-03 09:30:00;7203.6934;13360.894;13760.617;43215.105;77540.3094
2024-01-03 10:00:00;7302.0444;13492.7;13969.107;43888.797;78652.6484
2024-01-03 10:30:00;7369.1143;13618.866;14277.69;44575.13;79840.8003
2024-01-03 11:00:00;7384.002;13702.863;14586.162;45103.242;80776.269
2024-01-03 11:30:00;7403.541;13718.507;14942.68;45796.61;81861.338
2024-01-03 12:00:00;7353.4707;13632.093;14933.733;46115.57;82034.8667
2024-01-03 12:30:00;7312.6685;13499.3955;14533.163;46328.16;81673.387
2024-01-03 13:00:00;7345.897;13489.162;14512.379;46761.72;82109.158
2024-01-03 13:30:00;7469.063;13683.739;14772.411;47119.18;83044.39300000001
2024-01-03 14:00:00;7631.9116;13941.397;15055.367;47214.598;83843.2736
2024-01-03 14:30:00;7730.8467;14124.952;15116.674;47143.824;84116.2967
2024-01-03 15:00:00;7786.588;14225.23;15075.806;47052.332;84139.956
2024-01-03 15:30:00;7763.18;14247.548;14976.935;46984.18;83971.843
2024-01-03 16:00:00;7713.464;14251.339;14946.727;46509.535;83421.065
2024-01-03 16:30:00;7641.2783;14120.907;15009.652;46417.62;83189.45730000001
2024-01-03 17:00:00;7546.3467;13846.525;15050.273;45841.64;82284.78469999999
2024-01-03 17:30:00;7354.4614;13398.3955;15039.514;44763.176;80555.54689999999
2024-01-03 18:00:00;7190.6206;13313.589;14856.021;44186.312;79546.5426
2024-01-03 18:30:00;7146.3257;13564.097;14386.09;43666.496;78763.0087
2024-01-03 19:00:00;7233.389;13763.324;14228.012;44655.707;79880.432
2024-01-03 19:30:00;7352.0713;13798.97;14399.047;45968.86;81518.94829999999
2024-01-03 20:00:00;7414.5044;13743.788;15031.606;46501.98;82691.8784
2024-01-03 20:30:00;7441.063;13698.431;15300.794;46594.934;83035.22200000001
2024-01-03 21:00:00;7501.279;13813.888;15084.02;46562.37;82961.557
2024-01-03 21:30:00;7586.756;14022.661;14975.31;46372.805;82957.532
2024-01-03 22:00:00;7720.751;14189.169;14810.919;45830.406;82551.245
2024-01-03 22:30:00;7822.381;14224.573;14564.523;45173.977;81785.454
2024-01-03 23:00:00;7872.3413;14159.562;14202.099;44498.83;80732.83230000001
2024-01-03 23:30:00;7877.2617;13990.594;13725.102;43088.37;78681.3277
2024-01-04 00:00:00;7838.119;13716.582;13240.37;42029.938;76825.009
2024-01-04 00:30:00;7658.2793;13617.081;12563.572;41395.883;75234.8153
2024-01-04 01:00:00;7600.9263;13422.234;12082.29;40484.56;73590.0103
2024-01-04 01:30:00;7521.05;13245.614;11762.813;39567.688;72097.16500000001
2024-01-04 02:00:00;7452.7583;13087.415;11527.405;38779.98;70847.5583
2024-01-04 02:30:00;7379.0254;12931.909;11244.079;38164.094;69719.1074
2024-01-04 03:00:00;7316.284;12802.708;11113.366;37749.426;68981.784
2024-01-04 03:30:00;7244.633;12686.514;10990.041;37313.676;68234.864
2024-01-04 04:00:00;7165.966;12589.788;10938.364;37083.59;67777.708
2024-01-04 04:30:00;7099.9785;12509.268;10877.42;36986.63;67473.2965
2024-01-04 05:00:00;7055.87;12356.255;10894.178;36965.89;67272.193
2024-01-04 05:30:00;6997.0796;11985.597;11025.411;36970.957;66979.0446
2024-01-04 06:00:00;6894.1577;11616.58;11015.17;36937.375;66463.2827
2024-01-04 06:30:00;6724.4136;11576.068;11303.773;37591.13;67195.38459999999
2024-01-04 07:00:00;6622.1333;11759.973;11805.932;38374.234;68562.2723
2024-01-04 07:30:00;6592.251;12136.273;12547.841;39750.438;71026.803
2024-01-04 08:00:00;6671.4766;12587.113;13096.136;41195.71;73550.4356
2024-01-04 08:30:00;6833.2124;13016.061;13556.609;42765.176;76171.05840000001
2024-01-04 09:00:00;6959.6963;13318.268;13827.524;43815.97;77921.4583
2024-01-04 09:30:00;7044.174;13498.273;14022.788;44623.69;79188.925
2024-01-04 10:00:00;7127.1533;13576.824;14219.106;45325.527;80248.6103
2024-01-04 10:30:00;7185.949;13703.415;14505.211;46085.99;81480.565
2024-01-04 11:00:00;7188.233;13781.635;14759.868;46587.742;82317.478
2024-01-04 11:30:00;7214.964;13776.321;15041.0205;46740.18;82772.48550000001
2024-01-04 12:00:00;7190.871;13717.764;14954.395;46877.9;82740.93
2024-01-04 12:30:00;7121.7383;13605.617;14431.085;46815.785;81974.2253
2024-01-04 13:00:00;7125.4297;13600.384;14428.086;47209.53;82363.4297
2024-01-04 13:30:00;7267.985;13730.958;14862.258;47967.99;83829.19099999999
2024-01-04 14:00:00;7387.7944;13937.279;15112.895;48561.043;84999.01139999999
2024-01-04 14:30:00;7506.154;14148.966;15259.72;48950.973;85865.813
2024-01-04 15:00:00;7564.674;14232.532;15304.947;49158.406;86260.55900000001
2024-01-04 15:30:00;7562.023;14260.576;15302.774;49138.96;86264.333
2024-01-04 16:00:00;7509.238;14266.192;15324.463;49159.86;86259.753
2024-01-04 16:30:00;7425.2173;14185.073;15293.855;49143.734;86047.8793
2024-01-04 17:00:00;7345.942;13949.599;15188.675;48676.484;85160.7
2024-01-04 17:30:00;7206.5137;13563.283;15011.616;47376.656;83158.0687
2024-01-04 18:00:00;7050.546;13481.36;14735.703;46723.93;81991.539
2024-01-04 18:30:00;6967.365;13759.681;14279.676;46374.38;81381.102
2024-01-04 19:00:00;7119.6924;14039.628;14222.744;47106.43;82488.4944
2024-01-04 19:30:00;7263.2563;14084.163;14424.777;48375.31;84147.50630000001
2024-01-04 20:00:00;7323.632;14019.2;14911.768;48991.453;85246.05300000001
2024-01-04 20:30:00;7381.4385;13970.029;15004.273;48894.395;85250.1355
2024-01-04 21:00:00;7434.787;14058.808;14864.541;48750.797;85108.93299999999
2024-01-04 21:30:00;7477.237;14267.351;14764.23;48417.78;84926.598
2024-01-04 22:00:00;7585.5654;14426.319;14619.483;47814.137;84445.5044
2024-01-04 22:30:00;7627.5513;14423.8545;14345.838;46932.5;83329.7438
2024-01-04 23:00:00;7648.4346;14325.692;14071.834;46083.59;82129.55059999999
2024-01-04 23:30:00;7657.5103;14176.4375;13599.726;44940.91;80374.58380000001
2024-01-05 00:00:00;7634.445;13975.625;13121.597;43669.07;78400.737
2024-01-05 00:30:00;7666.5806;13915.353;12770.85;41559.613;75912.39660000001
2024-01-05 01:00:00;7601.458;13730.785;12312.098;40398.637;74042.978
2024-01-05 01:30:00;7533.503;13564.355;11948.011;39484.61;72530.47899999999
2024-01-05 02:00:00;7462.1035;13403.401;11668.826;38758.637;71292.9675
2024-01-05 02:30:00;7384.6;13217.767;11439.565;37998.5;70040.432
2024-01-05 03:00:00;7314.4365;13062.214;11273.83;37646.523;69297.00349999999
2024-01-05 03:30:00;7240.2515;12912.549;11129.969;37370.312;68653.0815
2024-01-05 04:00:00;7180.214;12795.454;11037.759;37053.906;68067.333
2024-01-05 04:30:00;7113.347;12716.412;11006.771;37132.684;67969.214
2024-01-05 05:00:00;7056.0264;12578.58;11013.355;37243.984;67891.9454
2024-01-05 05:30:00;6997.8105;12174.116;11121.008;37556.223;67849.1575
2024-01-05 06:00:00;6878.0405;11742.499;11063.636;37130.992;66815.1675
2024-01-05 06:30:00;6709.8545;11722.158;11433.103;37859.645;67724.7605
2024-01-05 07:00:00;6567.851;11863.326;11922.539;38663.223;69016.939
2024-01-05 07:30:00;6526.1567;12191.87;12662.917;40219.97;71600.9137
2024-01-05 08:00:00;6625.0635;12680.568;13281.641;41461.19;74048.4625
2024-01-05 08:30:00;6780.6323;13138.307;13854.084;42688.0;76461.0233
2024-01-05 09:00:00;6909.4126;13467.609;14154.075;43679.074;78210.17060000001
2024-01-05 09:30:00;7023.1597;13627.522;14392.235;44479.68;79522.5967
2024-01-05 10:00:00;7106.8228;13736.622;14649.673;45168.125;80661.2428
2024-01-05 10:30:00;7193.259;13797.3545;14948.697;45813.836;81753.1465
2024-01-05 11:00:00;7264.916;13833.768;15171.487;46307.016;82577.187
2024-01-05 11:30:00;7281.339;13778.344;15327.743;46441.582;82829.008
2024-01-05 12:00:00;7233.2056;13687.123;15130.101;46563.496;82613.9256
2024-01-05 12:30:00;7182.3315;13431.3955;14581.391;46590.24;81785.35800000001
2024-01-05 13:00:00;7198.687;13306.739;14389.912;46865.65;81760.98800000001
2024-01-05 13:30:00;7295.7437;13432.485;14639.6875;47484.125;82852.0412
2024-01-05 14:00:00;7447.8267;13628.817;14847.553;47981.625;83905.8217
2024-01-05 14:30:00;7581.6035;13859.785;14974.412;48266.457;84682.2575
2024-01-05 15:00:00;7651.7427;13969.05;14977.208;48507.74;85105.7407
2024-01-05 15:30:00;7660.154;13995.03;14976.456;48795.273;85426.913
2024-01-05 16:00:00;7609.5186;13954.629;15056.465;48835.31;85455.92259999999
2024-01-05 16:30:00;7523.5947;13853.037;15116.047;48625.582;85118.2607
2024-01-05 17:00:00;7412.5337;13639.0;15106.292;47976.656;84134.4817
2024-01-05 17:30:00;7266.856;13172.212;14992.059;46800.93;82232.057
2024-01-05 18:00:00;7131.4556;13025.988;14694.872;46228.77;81081.08559999999
2024-01-05 18:30:00;7040.2856;13404.697;14282.4;45779.414;80506.7966
2024-01-05 19:00:00;7110.133;13758.669;14304.689;46690.13;81863.621
2024-01-05 19:30:00;7224.403;13818.289;14553.139;47765.887;83361.71800000001
2024-01-05 20:00:00;7305.807;13776.283;15052.409;48246.62;84381.119
2024-01-05 20:30:00;7347.7954;13777.613;15193.833;48097.375;84416.6164
2024-01-05 21:00:00;7392.183;13892.404;15041.244;47828.09;84153.921
2024-01-05 21:30:00;7453.976;14124.692;14919.781;47213.23;83711.679
2024-01-05 22:00:00;7523.9756;14268.259;14742.633;46412.58;82947.4476
2024-01-05 22:30:00;7579.4795;14278.158;14482.507;45530.023;81870.16750000001
2024-01-05 23:00:00;7621.4956;14233.381;14154.139;44661.703;80670.7186
2024-01-05 23:30:00;7632.415;14140.432;13706.134;43513.434;78992.41500000001
2024-01-06 00:00:00;7620.776;14013.642;13235.184;42515.84;77385.442
2024-01-06 00:30:00;7677.4595;14037.145;12465.91;41722.215;75902.7295
2024-01-06 01:00:00;7640.1025;13863.61;12142.871;40636.984;74283.5675
2024-01-06 01:30:00;7582.3696;13702.58;11819.701;39489.19;72593.8406
2024-01-06 02:00:00;7510.539;13580.901;11536.661;38605.71;71233.811
2024-01-06 02:30:00;7439.4746;13427.325;11272.859;37904.395;70044.0536
2024-01-06 03:00:00;7368.7837;13312.333;11082.362;37443.824;69207.3027
2024-01-06 03:30:00;7298.668;13200.281;10929.552;37152.453;68580.954
2024-01-06 04:00:00;7227.7856;13127.396;10799.337;36820.42;67974.9386
2024-01-06 04:30:00;7155.783;13015.249;10717.157;36698.57;67586.75899999999
2024-01-06 05:00:00;7100.623;12851.215;10611.492;36425.035;66988.365
2024-01-06 05:30:00;7038.0737;12339.515;10454.977;36016.08;65848.6457
2024-01-06 06:00:00;6934.593;11907.159;10357.892;35700.055;64899.699
2024-01-06 06:30:00;6775.309;11813.622;10506.013;35571.32;64666.264
2024-01-06 07:00:00;6625.9365;11918.983;10752.143;35953.684;65250.7465
2024-01-06 07:30:00;6577.313;12190.413;11126.98;37028.555;66923.261
2024-01-06 08:00:00;6579.9976;12445.871;11435.708;38184.1;68645.6766
2024-01-06 08:30:00;6654.496;12686.943;11659.537;39076.035;70077.011
2024-01-06 09:00:00;6741.6797;12840.003;11883.341;39999.97;71464.9937
2024-01-06 09:30:00;6812.61;12929.682;12115.759;40766.297;72624.348
2024-01-06 10:00:00;6865.193;13069.503;12320.613;41356.08;73611.389
2024-01-06 10:30:00;6906.6035;13221.242;12484.625;41882.484;74494.95449999999
2024-01-06 11:00:00;6941.3438;13324.5;12679.791;42242.89;75188.5248
2024-01-06 11:30:00;6954.8633;13335.867;12879.449;42488.734;75658.9133
2024-01-06 12:00:00;6937.7183;13343.789;12956.946;42819.223;76057.67629999999
2024-01-06 12:30:00;6893.096;13294.379;12893.547;42991.043;76072.065
2024-01-06 13:00:00;6877.0303;13224.526;12822.556;42889.742;75813.8543
2024-01-06 13:30:00;6921.49;13196.697;12752.922;42878.984;75750.093
2024-01-06 14:00:00;6997.852;13212.365;12715.149;42903.707;75829.073
2024-01-06 14:30:00;7062.084;13274.63;12644.008;42925.43;75906.152
2024-01-06 15:00:00;7093.3896;13352.771;12553.778;42809.043;75808.9816
2024-01-06 15:30:00;7095.936;13381.482;12496.899;42605.12;75579.437
2024-01-06 16:00:00;7073.4473;13387.288;12476.35;42519.53;75456.6153
2024-01-06 16:30:00;7031.007;13310.658;12469.3;42498.594;75309.559
2024-01-06 17:00:00;6961.1;13266.391;12576.579;42542.387;75346.457
2024-01-06 17:30:00;6885.3535;13222.968;12840.716;42612.85;75561.88750000001
2024-01-06 18:00:00;6855.2256;13593.566;13058.764;43051.195;76558.7506
2024-01-06 18:30:00;6947.15;14283.649;13298.59;43627.598;78156.987
2024-01-06 19:00:00;7085.1055;14546.042;13575.263;44749.754;79956.1645
2024-01-06 19:30:00;7201.2104;14470.628;13896.543;46395.9;81964.2814
2024-01-06 20:00:00;7256.758;14370.932;14199.019;46892.133;82718.842
2024-01-06 20:30:00;7281.325;14317.047;14297.312;46148.203;82043.887
2024-01-06 21:00:00;7307.863;14334.812;14062.487;45395.914;81101.076
2024-01-06 21:30:00;7344.4546;14422.71;13670.673;44497.957;79935.7946
2024-01-06 22:00:00;7397.115;14471.053;13301.511;43565.89;78735.56899999999
2024-01-06 22:30:00;7434.6816;14400.998;12942.642;42605.84;77384.16159999999
2024-01-06 23:00:00;7469.333;14393.962;12642.296;41773.86;76279.451
2024-01-06 23:30:00;7481.4956;14319.685;12275.083;40952.66;75028.92360000001
2024-01-07 00:00:00;7478.217;14206.9375;11960.794;40147.145;73793.09349999999
2024-01-07 00:30:00;7417.034;13508.417;12531.96;40907.26;74364.671
2024-01-07 01:00:00;7356.965;13339.423;12256.222;40102.445;73055.055
2024-01-07 01:30:00;7310.0093;13201.522;11908.005;39181.664;71601.2003
2024-01-07 02:00:00;7266.218;13146.622;11624.632;38287.273;70324.745
2024-01-07 02:30:00;7227.7944;13018.853;11379.733;37644.1;69270.4804
2024-01-07 03:00:00;7181.8857;12876.47;11163.866;37065.734;68287.95569999999
2024-01-07 03:30:00;7121.875;12720.033;10981.062;36464.273;67287.243
2024-01-07 04:00:00;7063.121;12646.426;10828.64;36117.72;66655.907
2024-01-07 04:30:00;7010.0557;12588.111;10721.733;35969.73;66289.6297
2024-01-07 05:00:00;6968.783;12433.972;10589.565;35548.266;65540.58600000001
2024-01-07 05:30:00;6919.2104;11951.425;10305.485;34893.09;64069.210399999996
2024-01-07 06:00:00;6809.4683;11437.429;10005.722;34130.992;62383.6113
2024-01-07 06:30:00;6638.3027;11139.087;10078.482;33939.32;61795.191699999996
2024-01-07 07:00:00;6497.6934;11010.139;10244.235;33898.156;61650.2234
2024-01-07 07:30:00;6417.362;11140.352;10449.238;34391.85;62398.801999999996
2024-01-07 08:00:00;6382.123;11280.653;10575.752;34956.605;63195.133
2024-01-07 08:30:00;6370.461;11399.467;10743.402;35696.312;64209.642
2024-01-07 09:00:00;6368.4644;11448.76;10889.963;36300.918;65008.1054
2024-01-07 09:30:00;6379.6465;11439.759;11155.554;36996.227;65971.1865
2024-01-07 10:00:00;6375.0386;11515.453;11395.338;37675.453;66961.2826
2024-01-07 10:30:00;6365.249;11604.312;11756.8545;38322.156;68048.5715
2024-01-07 11:00:00;6371.748;11672.657;12085.3545;39043.836;69173.5955
2024-01-07 11:30:00;6387.926;11710.485;12377.616;39681.51;70157.53700000001
2024-01-07 12:00:00;6410.978;11798.706;12574.516;40043.59;70827.79
2024-01-07 12:30:00;6430.555;11734.519;12683.661;40268.08;71116.815
2024-01-07 13:00:00;6460.245;11742.439;12723.208;40348.492;71274.38399999999
2024-01-07 13:30:00;6514.1953;11753.452;12681.063;40408.52;71357.2303
2024-01-07 14:00:00;6566.3345;11741.277;12698.55;40347.12;71353.2815
2024-01-07 14:30:00;6599.487;11770.824;12689.998;40181.703;71242.012
2024-01-07 15:00:00;6632.075;11863.913;12746.436;40111.047;71353.47099999999
2024-01-07 15:30:00;6659.545;11895.89;12809.33;40194.324;71559.089
2024-01-07 16:00:00;6680.116;11960.434;12936.323;40389.777;71966.65
2024-01-07 16:30:00;6678.9893;12018.936;13063.01;40738.754;72499.6893
2024-01-07 17:00:00;6660.184;12009.104;13170.35;41155.266;72994.90400000001
2024-01-07 17:30:00;6621.8594;12059.247;13326.054;41682.918;73690.0784
2024-01-07 18:00:00;6634.7593;12549.92;13527.263;42217.133;74929.0753
2024-01-07 18:30:00;6752.29;13284.737;13572.753;42903.086;76512.86600000001
2024-01-07 19:00:00;6909.1177;13721.652;13709.098;44340.824;78680.6917
2024-01-07 19:30:00;7028.4424;13820.896;14006.359;45604.367;80460.0644
2024-01-07 20:00:00;7104.3984;13802.33;14573.867;46084.566;81565.1614
2024-01-07 20:30:00;7151.7427;13767.028;14921.946;46012.848;81853.5647
2024-01-07 21:00:00;7206.8745;13870.951;15061.1;45976.406;82115.3315
2024-01-07 21:30:00;7273.611;13986.839;15060.262;45827.28;82147.992
2024-01-07 22:00:00;7339.243;14056.054;15034.274;45593.93;82023.50099999999
2024-01-07 22:30:00;7409.277;14047.114;14936.6;45183.316;81576.307
2024-01-07 23:00:00;7458.788;13977.8125;14770.711;44603.246;80810.5575
2024-01-07 23:30:00;7475.6216;13862.019;14500.969;43611.36;79449.9696
2024-01-08 00:00:00;7454.5063;13645.39;14135.278;42541.492;77776.6663
2024-01-08 00:30:00;7209.7056;13320.189;14466.875;42007.324;77004.0936
2024-01-08 01:00:00;7161.756;13178.285;14080.024;40973.27;75393.33499999999
2024-01-08 01:30:00;7120.225;13045.205;13731.192;40208.375;74104.997
2024-01-08 02:00:00;7056.0703;12900.333;13488.004;39490.707;72935.11430000002
2024-01-08 02:30:00;7004.5117;12751.742;13262.168;38913.773;71932.1947
2024-01-08 03:00:00;6955.549;12612.874;13049.74;38408.88;71027.043
2024-01-08 03:30:00;6891.15;12526.981;12939.784;38092.04;70449.955
2024-01-08 04:00:00;6837.3228;12454.981;12815.095;37859.27;69966.6688
2024-01-08 04:30:00;6793.6235;12411.865;12779.609;37804.082;69789.1795
2024-01-08 05:00:00;6733.0728;12254.277;12731.52;37901.598;69620.4678
2024-01-08 05:30:00;6683.222;11937.043;12770.606;37878.055;69268.926
2024-01-08 06:00:00;6564.116;11601.58;12762.061;38078.15;69005.907
2024-01-08 06:30:00;6382.674;11541.675;13238.937;39391.754;70555.04000000001
2024-01-08 07:00:00;6231.293;11738.848;13789.686;40284.66;72044.487
2024-01-08 07:30:00;6239.3687;12231.258;14680.668;42091.867;75243.1617
2024-01-08 08:00:00;6412.168;12813.6875;15641.885;44097.16;78964.9005
